ibge7,ibge6,municipio,uf,regiao,ano_populacao,populacao,ubs,hospitais,centros_cirurgicos,centros_obstetricos,ubs_por_10k,hospitais_por_100k,centros_cirurgicos_por_100k,centros_obstetricos_por_100k,indice_lacuna,prioridade_exploratoria
3542800,354280,Ribeira,SP,Sudeste,2025,3158,2,0,0,0,6.33,0.0,0.0,0.0,44.15,Moderada
3542909,354290,Ribeirão Bonito,SP,Sudeste,2025,11040,4,0,0,0,3.62,0.0,0.0,0.0,72.81,Alta
3543006,354300,Ribeirão Branco,SP,Sudeste,2025,18942,5,1,1,1,2.64,5.28,5.28,5.28,59.67,Alta
3543105,354310,Ribeirão Corrente,SP,Sudeste,2025,4717,2,0,0,0,4.24,0.0,0.0,0.0,65.27,Alta
3543253,354325,Ribeirão Grande,SP,Sudeste,2025,7571,1,0,0,0,1.32,0.0,0.0,0.0,95.46,Muito alta
3543303,354330,Ribeirão Pires,SP,Sudeste,2025,118954,12,0,0,0,1.01,0.0,0.0,0.0,96.9,Muito alta
3543402,354340,Ribeirão Preto,SP,Sudeste,2025,731639,53,14,10,5,0.72,1.91,1.37,0.68,79.48,Muito alta
3543204,354320,Ribeirão do Sul,SP,Sudeste,2025,4776,1,0,0,0,2.09,0.0,0.0,0.0,90.13,Muito alta
3543238,354323,Ribeirão dos Índios,SP,Sudeste,2025,2040,1,0,0,0,4.9,0.0,0.0,0.0,56.71,Alta
3543600,354360,Rifaina,SP,Sudeste,2025,4179,2,0,0,0,4.79,0.0,0.0,0.0,58.14,Alta
3543709,354370,Rincão,SP,Sudeste,2025,9101,2,0,0,0,2.2,0.0,0.0,0.0,89.19,Muito alta
3543808,354380,Rinópolis,SP,Sudeste,2025,9334,4,0,0,0,4.29,0.0,0.0,0.0,64.58,Alta
3543907,354390,Rio Claro,SP,Sudeste,2025,210323,24,3,2,0,1.14,1.43,0.95,0.0,78.36,Muito alta
3544103,354410,Rio Grande da Serra,SP,Sudeste,2025,45324,8,0,0,0,1.77,0.0,0.0,0.0,92.53,Muito alta
3544004,354400,Rio das Pedras,SP,Sudeste,2025,32329,5,2,2,1,1.55,6.19,6.19,3.09,67.5,Alta
3544202,354420,Riolândia,SP,Sudeste,2025,10444,6,0,0,0,5.74,0.0,0.0,0.0,48.11,Moderada
3543501,354350,Riversul,SP,Sudeste,2025,5628,2,0,0,0,3.55,0.0,0.0,0.0,73.78,Alta
3544251,354425,Rosana,SP,Sudeste,2025,17434,2,1,1,1,1.15,5.74,5.74,5.74,70.24,Alta
3544301,354430,Roseira,SP,Sudeste,2025,11137,0,0,0,0,0.0,0.0,0.0,0.0,99.98,Muito alta
3544509,354450,Rubinéia,SP,Sudeste,2025,3998,2,0,0,0,5.0,0.0,0.0,0.0,55.46,Alta
3544400,354440,Rubiácea,SP,Sudeste,2025,2740,2,0,0,0,7.3,0.0,0.0,0.0,40.23,Moderada
3544608,354460,Sabino,SP,Sudeste,2025,5182,3,0,0,0,5.79,0.0,0.0,0.0,47.79,Moderada
3544707,354470,Sagres,SP,Sudeste,2025,2522,1,0,0,0,3.97,0.0,0.0,0.0,68.46,Alta
3544806,354480,Sales,SP,Sudeste,2025,6645,3,0,0,0,4.51,0.0,0.0,0.0,61.55,Alta
3544905,354490,Sales Oliveira,SP,Sudeste,2025,11683,5,0,0,0,4.28,0.0,0.0,0.0,64.7,Alta
3545001,354500,Salesópolis,SP,Sudeste,2025,15381,2,0,0,0,1.3,0.0,0.0,0.0,95.56,Muito alta
3545100,354510,Salmourão,SP,Sudeste,2025,4883,3,0,0,0,6.14,0.0,0.0,0.0,45.42,Moderada
3545159,354515,Saltinho,SP,Sudeste,2025,8407,2,0,0,0,2.38,0.0,0.0,0.0,87.36,Muito alta
3545209,354520,Salto,SP,Sudeste,2025,141111,13,1,1,1,0.92,0.71,0.71,0.71,80.08,Muito alta
3545407,354540,Salto Grande,SP,Sudeste,2025,9221,3,0,0,0,3.25,0.0,0.0,0.0,77.48,Muito alta
3545308,354530,Salto de Pirapora,SP,Sudeste,2025,45262,11,1,0,1,2.43,2.21,0.0,2.21,67.71,Alta
3545506,354550,Sandovalina,SP,Sudeste,2025,3697,2,0,0,0,5.41,0.0,0.0,0.0,51.39,Alta
3545605,354560,Santa Adélia,SP,Sudeste,2025,14193,5,0,0,0,3.52,0.0,0.0,0.0,74.28,Alta
3545704,354570,Santa Albertina,SP,Sudeste,2025,6566,2,0,0,0,3.05,0.0,0.0,0.0,80.09,Muito alta
3546009,354600,Santa Branca,SP,Sudeste,2025,14219,9,0,0,0,6.33,0.0,0.0,0.0,44.21,Moderada
3545803,354580,Santa Bárbara d'Oeste,SP,Sudeste,2025,189456,19,1,0,0,1.0,0.53,0.0,0.0,79.86,Muito alta
3546108,354610,Santa Clara d'Oeste,SP,Sudeste,2025,2694,1,0,0,0,3.71,0.0,0.0,0.0,71.61,Alta
3546207,354620,Santa Cruz da Conceição,SP,Sudeste,2025,4375,2,0,0,0,4.57,0.0,0.0,0.0,60.9,Alta
3546256,354625,Santa Cruz da Esperança,SP,Sudeste,2025,2168,2,0,0,0,9.23,0.0,0.0,0.0,37.18,Moderada
3546306,354630,Santa Cruz das Palmeiras,SP,Sudeste,2025,29489,6,0,0,0,2.03,0.0,0.0,0.0,90.64,Muito alta
3546405,354640,Santa Cruz do Rio Pardo,SP,Sudeste,2025,47759,11,0,0,0,2.3,0.0,0.0,0.0,88.17,Muito alta
3546504,354650,Santa Ernestina,SP,Sudeste,2025,6274,1,0,0,0,1.59,0.0,0.0,0.0,93.76,Muito alta
3546603,354660,Santa Fé do Sul,SP,Sudeste,2025,36288,9,0,0,0,2.48,0.0,0.0,0.0,86.12,Muito alta
3546702,354670,Santa Gertrudes,SP,Sudeste,2025,23192,5,0,0,0,2.16,0.0,0.0,0.0,89.52,Muito alta
3546801,354680,Santa Isabel,SP,Sudeste,2025,54691,11,0,0,0,2.01,0.0,0.0,0.0,90.8,Muito alta
3546900,354690,Santa Lúcia,SP,Sudeste,2025,7144,2,0,0,0,2.8,0.0,0.0,0.0,82.66,Muito alta
3547007,354700,Santa Maria da Serra,SP,Sudeste,2025,5308,2,0,0,0,3.77,0.0,0.0,0.0,70.82,Alta
3547106,354710,Santa Mercedes,SP,Sudeste,2025,3017,2,0,0,0,6.63,0.0,0.0,0.0,42.74,Moderada
3547403,354740,Santa Rita d'Oeste,SP,Sudeste,2025,2796,1,0,0,0,3.58,0.0,0.0,0.0,73.42,Alta
3547502,354750,Santa Rita do Passa Quatro,SP,Sudeste,2025,24996,6,1,0,0,2.4,4.0,0.0,0.0,64.63,Alta
3547601,354760,Santa Rosa de Viterbo,SP,Sudeste,2025,23710,5,1,1,1,2.11,4.22,4.22,4.22,66.94,Alta
3547650,354765,Santa Salete,SP,Sudeste,2025,1692,1,0,0,0,5.91,0.0,0.0,0.0,46.95,Moderada
3547205,354720,Santana da Ponte Pensa,SP,Sudeste,2025,1699,1,0,0,0,5.89,0.0,0.0,0.0,47.14,Moderada
3547304,354730,Santana de Parnaíba,SP,Sudeste,2025,163787,14,0,0,0,0.85,0.0,0.0,0.0,97.53,Muito alta
3547700,354770,Santo Anastácio,SP,Sudeste,2025,17960,6,1,1,1,3.34,5.57,5.57,5.57,50.9,Alta
3547809,354780,Santo André,SP,Sudeste,2025,782048,37,8,7,2,0.47,1.02,0.9,0.26,81.19,Muito alta
3547908,354790,Santo Antônio da Alegria,SP,Sudeste,2025,6933,5,0,0,0,7.21,0.0,0.0,0.0,40.51,Moderada
3548005,354800,Santo Antônio de Posse,SP,Sudeste,2025,23867,7,0,0,0,2.93,0.0,0.0,0.0,81.16,Muito alta
3548054,354805,Santo Antônio do Aracanguá,SP,Sudeste,2025,8593,1,0,0,0,1.16,0.0,0.0,0.0,96.16,Muito alta
3548104,354810,Santo Antônio do Jardim,SP,Sudeste,2025,6243,2,0,0,0,3.2,0.0,0.0,0.0,78.12,Muito alta
3548203,354820,Santo Antônio do Pinhal,SP,Sudeste,2025,7314,1,0,0,0,1.37,0.0,0.0,0.0,95.23,Muito alta
3548302,354830,Santo Expedito,SP,Sudeste,2025,3069,2,0,0,0,6.52,0.0,0.0,0.0,43.25,Moderada
3548500,354850,Santos,SP,Sudeste,2025,429547,37,21,19,3,0.86,4.89,4.42,0.7,73.33,Alta
3548401,354840,Santópolis do Aguapeí,SP,Sudeste,2025,3921,1,0,0,0,2.55,0.0,0.0,0.0,85.5,Muito alta
3551108,355110,Sarapuí,SP,Sudeste,2025,10677,2,0,0,0,1.87,0.0,0.0,0.0,91.64,Muito alta
3551207,355120,Sarutaiá,SP,Sudeste,2025,3772,1,0,0,0,2.65,0.0,0.0,0.0,84.46,Muito alta
3551306,355130,Sebastianópolis do Sul,SP,Sudeste,2025,3191,1,0,0,0,3.13,0.0,0.0,0.0,78.98,Muito alta
3551405,355140,Serra Azul,SP,Sudeste,2025,13108,8,0,0,0,6.1,0.0,0.0,0.0,45.56,Moderada
3551603,355160,Serra Negra,SP,Sudeste,2025,31047,10,0,0,0,3.22,0.0,0.0,0.0,77.9,Muito alta
3551504,355150,Serrana,SP,Sudeste,2025,45580,8,0,0,0,1.76,0.0,0.0,0.0,92.58,Muito alta
3551702,355170,Sertãozinho,SP,Sudeste,2025,132176,14,1,1,0,1.06,0.76,0.76,0.0,79.54,Muito alta
3551801,355180,Sete Barras,SP,Sudeste,2025,12903,5,0,0,0,3.88,0.0,0.0,0.0,69.44,Alta
3551900,355190,Severínia,SP,Sudeste,2025,14693,3,0,0,0,2.04,0.0,0.0,0.0,90.59,Muito alta
3552007,355200,Silveiras,SP,Sudeste,2025,6329,3,0,0,0,4.74,0.0,0.0,0.0,58.87,Alta
3552106,355210,Socorro,SP,Sudeste,2025,41527,13,0,0,0,3.13,0.0,0.0,0.0,79.02,Muito alta
3552205,355220,Sorocaba,SP,Sudeste,2025,762172,33,17,14,3,0.43,2.23,1.84,0.39,79.65,Muito alta
3552304,355230,Sud Mennucci,SP,Sudeste,2025,7464,2,0,0,0,2.68,0.0,0.0,0.0,84.13,Muito alta
3552403,355240,Sumaré,SP,Sudeste,2025,291116,27,2,2,0,0.93,0.69,0.69,0.0,80.05,Muito alta
3552502,355250,Suzano,SP,Sudeste,2025,320261,26,2,2,1,0.81,0.62,0.62,0.31,80.62,Muito alta
3552551,355255,Suzanápolis,SP,Sudeste,2025,3465,1,0,0,0,2.89,0.0,0.0,0.0,81.54,Muito alta
3548609,354860,São Bento do Sapucaí,SP,Sudeste,2025,11989,1,0,0,0,0.83,0.0,0.0,0.0,97.61,Muito alta
3548708,354870,São Bernardo do Campo,SP,Sudeste,2025,841154,38,15,7,1,0.45,1.78,0.83,0.12,80.3,Muito alta
3548807,354880,São Caetano do Sul,SP,Sudeste,2025,172693,16,5,4,1,0.93,2.9,2.32,0.58,77.01,Muito alta
3548906,354890,São Carlos,SP,Sudeste,2025,266427,35,1,1,0,1.31,0.38,0.38,0.0,78.5,Muito alta
3549003,354900,São Francisco,SP,Sudeste,2025,2623,2,0,0,0,7.62,0.0,0.0,0.0,39.52,Moderada
3549409,354940,São Joaquim da Barra,SP,Sudeste,2025,49885,11,1,1,0,2.21,2.0,2.0,0.0,70.45,Alta
3549508,354950,São José da Bela Vista,SP,Sudeste,2025,7664,5,0,0,0,6.52,0.0,0.0,0.0,43.21,Moderada
3549607,354960,São José do Barreiro,SP,Sudeste,2025,3888,1,0,0,0,2.57,0.0,0.0,0.0,85.32,Muito alta
